Deanna,Parker,F,DeannaParker@westmont.edu,7.16,4804
Patricia,Hill,F,PatriciaHill@westmont.edu,9.32,1208
Thomas,Richards,F,ThomasRichards@westmont.edu,2.75,4376
Arthur,Cunningham,F,ArthurCunningham@westmont.edu,9.00,2032
Brent,Willis,F,BrentWillis@westmont.edu,1.14,3315
Sheila,Greer,M,SheilaGreer@westmont.edu,5.96,4583
Molly,Rodriguez,F,MollyRodriguez@westmont.edu,1.98,4904
Caitlin,Boyd,M,CaitlinBoyd@westmont.edu,8.56,3985
Don,Foster,M,DonFoster@westmont.edu,7.99,241
Cheryl,James,F,CherylJames@westmont.edu,1.20,1931
Keith,Simmons,F,KeithSimmons@westmont.edu,6.13,3711
Victoria,Warner,M,VictoriaWarner@westmont.edu,9.17,3295
Erin,Petersen,F,ErinPetersen@westmont.edu,5.53,1041
Sheri,Bishop,M,SheriBishop@westmont.edu,1.84,3857
Scott,Howard,F,ScottHoward@westmont.edu,3.83,1884
Emily,Barnes,F,EmilyBarnes@westmont.edu,7.45,3750
Leslie,Smith,M,LeslieSmith@westmont.edu,9.65,4132
Andrea,Page,M,AndreaPage@westmont.edu,7.27,1918
Kenneth,Ali,M,KennethAli@westmont.edu,6.40,3872
David,Grant,M,DavidGrant@westmont.edu,4.46,2290
Adam,Roberts,M,AdamRoberts@westmont.edu,2.31,4597
Marissa,Young,M,MarissaYoung@westmont.edu,9.55,4422
Sarah,Buchanan,M,SarahBuchanan@westmont.edu,0.09,2596
Patricia,Mahoney,M,PatriciaMahoney@westmont.edu,4.68,2946
Alejandro,Chambers,M,AlejandroChambers@westmont.edu,6.60,2104
Leslie,Anderson,M,LeslieAnderson@westmont.edu,2.52,4054
Robert,Stevens,M,RobertStevens@westmont.edu,8.30,2239
Todd,Acevedo,F,ToddAcevedo@westmont.edu,1.49,225
Katie,Walker,M,KatieWalker@westmont.edu,1.91,3227
Jackie,Ponce,M,JackiePonce@westmont.edu,4.50,1969
Shane,Woodward,F,ShaneWoodward@westmont.edu,4.14,4202
Mark,Black,F,MarkBlack@westmont.edu,1.26,1044
Brian,Lyons,F,BrianLyons@westmont.edu,8.41,1133
Cynthia,Moore,M,CynthiaMoore@westmont.edu,8.83,2004
Donald,Pollard,M,DonaldPollard@westmont.edu,7.92,3059
Lee,Barnes,M,LeeBarnes@westmont.edu,0.99,2059
Paula,Gill,F,PaulaGill@westmont.edu,4.87,2715
Carl,Smith,F,CarlSmith@westmont.edu,8.11,66
Jason,Stewart,F,JasonStewart@westmont.edu,4.53,1292
Beth,Baird,F,BethBaird@westmont.edu,4.97,828
Paul,Pace,M,PaulPace@westmont.edu,3.12,4149
Stephanie,Vance,M,StephanieVance@westmont.edu,5.80,2028
Jordan,Williams,M,JordanWilliams@westmont.edu,0.35,4489
Micheal,Brock,F,MichealBrock@westmont.edu,6.51,2178
Anthony,Garrett,F,AnthonyGarrett@westmont.edu,4.52,3
Amanda,Gross,F,AmandaGross@westmont.edu,8.48,2559
Kenneth,Foster,F,KennethFoster@westmont.edu,8.26,708
Martin,Williams,F,MartinWilliams@westmont.edu,6.21,621
Anna,Jackson,F,AnnaJackson@westmont.edu,8.68,3053
Walter,Thompson,M,WalterThompson@westmont.edu,5.76,1752
Devin,Collins,F,DevinCollins@westmont.edu,6.70,3460
Ethan,Brown,F,EthanBrown@westmont.edu,1.39,1030
Samantha,Powers,F,SamanthaPowers@westmont.edu,0.78,3996
Mark,Morgan,M,MarkMorgan@westmont.edu,2.93,2714
Felicia,Armstrong,F,FeliciaArmstrong@westmont.edu,0.27,4803
Ashley,Roberts,M,AshleyRoberts@westmont.edu,9.77,1437
Rachel,Gray,F,RachelGray@westmont.edu,8.63,3197
Leslie,Garcia,F,LeslieGarcia@westmont.edu,4.01,1450
Nancy,Burton,M,NancyBurton@westmont.edu,9.08,208
Kristy,Gay,F,KristyGay@westmont.edu,8.55,4635
Melissa,Moore,F,MelissaMoore@westmont.edu,2.89,3753
Madison,Washington,F,MadisonWashington@westmont.edu,4.15,404
Matthew,Sanford,M,MatthewSanford@westmont.edu,1.61,1984
Victor,Murphy,F,VictorMurphy@westmont.edu,8.06,1859
Isaac,Johnson,M,IsaacJohnson@westmont.edu,3.66,4448
Jodi,Gilbert,F,JodiGilbert@westmont.edu,7.43,1538
Lisa,Lucas,F,LisaLucas@westmont.edu,1.31,3137
Stephen,Summers,F,StephenSummers@westmont.edu,6.81,3515
Tonya,Greene,M,TonyaGreene@westmont.edu,9.46,4669
Norma,Ochoa,M,NormaOchoa@westmont.edu,5.59,1365
Christina,Hawkins,M,ChristinaHawkins@westmont.edu,6.88,2488
Jonathan,Preston,M,JonathanPreston@westmont.edu,7.27,754
Joshua,Tucker,F,JoshuaTucker@westmont.edu,2.42,3380
Hannah,Lewis,M,HannahLewis@westmont.edu,5.71,1856
Amber,Hayes,M,AmberHayes@westmont.edu,0.86,1506
Sean,Day,F,SeanDay@westmont.edu,6.65,2913
Carolyn,Bray,M,CarolynBray@westmont.edu,7.89,3847
Joseph,Bell,M,JosephBell@westmont.edu,6.11,2114
Kimberly,Wheeler,M,KimberlyWheeler@westmont.edu,2.98,802
Laura,Gardner,F,LauraGardner@westmont.edu,5.23,2593
Wendy,Anderson,M,WendyAnderson@westmont.edu,8.24,4276
Amanda,Jensen,M,AmandaJensen@westmont.edu,3.99,4506
Robin,Montoya,M,RobinMontoya@westmont.edu,2.85,439
Alyssa,Johnston,F,AlyssaJohnston@westmont.edu,3.08,1404
Tara,Perry,F,TaraPerry@westmont.edu,4.92,1970
Sandy,Rodgers,M,SandyRodgers@westmont.edu,8.15,3427
Suzanne,Ortiz,F,SuzanneOrtiz@westmont.edu,6.11,2391
Jason,Scott,F,JasonScott@westmont.edu,4.81,159
Laura,Murphy,F,LauraMurphy@westmont.edu,1.07,4998
Darrell,Cox,M,DarrellCox@westmont.edu,0.71,3363
Christine,Bradley,M,ChristineBradley@westmont.edu,1.28,356
Kathy,Powell,M,KathyPowell@westmont.edu,1.27,2833
Donald,Gibbs,F,DonaldGibbs@westmont.edu,4.67,2220
Lindsay,Scott,F,LindsayScott@westmont.edu,8.50,4296
Heather,Avila,F,HeatherAvila@westmont.edu,9.70,2122
Ryan,Schneider,M,RyanSchneider@westmont.edu,3.66,2479
Charles,Carrillo,M,CharlesCarrillo@westmont.edu,6.22,1592
James,Maxwell,M,JamesMaxwell@westmont.edu,2.72,4859
Jamie,Simon,M,JamieSimon@westmont.edu,2.55,3534
Katie,Schultz,F,KatieSchultz@westmont.edu,4.42,4266
Steven,Butler,F,StevenButler@westmont.edu,9.30,3940
Angela,Fuentes,F,AngelaFuentes@westmont.edu,5.39,1047
Jason,Martinez,F,JasonMartinez@westmont.edu,0.79,2751
Carolyn,Jefferson,M,CarolynJefferson@westmont.edu,7.83,2784
Charlene,Williams,F,CharleneWilliams@westmont.edu,6.96,2873
Russell,Mcgee,M,RussellMcgee@westmont.edu,4.82,301
Tina,Jackson,F,TinaJackson@westmont.edu,2.72,315
Lisa,Serrano,M,LisaSerrano@westmont.edu,7.77,1791
Amber,Wilson,M,AmberWilson@westmont.edu,2.56,2084
Emily,Norman,M,EmilyNorman@westmont.edu,0.74,4181
Seth,Davis,M,SethDavis@westmont.edu,2.88,614
Brittany,Day,F,BrittanyDay@westmont.edu,8.21,3466
Mark,Hall,M,MarkHall@westmont.edu,4.85,4641
Gregory,King,M,GregoryKing@westmont.edu,9.35,1514
Amy,Griffith,F,AmyGriffith@westmont.edu,0.37,3878
Anna,Hunter,F,AnnaHunter@westmont.edu,8.14,533
Helen,Lutz,F,HelenLutz@westmont.edu,1.06,4291
Jason,Curtis,F,JasonCurtis@westmont.edu,0.36,1511
Adam,Martinez,M,AdamMartinez@westmont.edu,7.48,4785
Adriana,Salazar,F,AdrianaSalazar@westmont.edu,8.31,2676
Jeremy,White,M,JeremyWhite@westmont.edu,0.85,3131
Steven,Moyer,M,StevenMoyer@westmont.edu,3.28,1952
Alex,Miller,F,AlexMiller@westmont.edu,1.95,1612
Justin,Schmidt,F,JustinSchmidt@westmont.edu,1.53,4288
Jonathon,Fowler,F,JonathonFowler@westmont.edu,5.66,2314
Samantha,Schroeder,M,SamanthaSchroeder@westmont.edu,6.73,1726
Stacy,Lamb,F,StacyLamb@westmont.edu,1.96,2364
Jill,Werner,M,JillWerner@westmont.edu,0.00,2863
Anna,Rodriguez,M,AnnaRodriguez@westmont.edu,0.83,1791
Ann,Morse,M,AnnMorse@westmont.edu,0.72,4724
Jesus,Higgins,F,JesusHiggins@westmont.edu,7.21,2519
Amanda,Cruz,F,AmandaCruz@westmont.edu,3.69,3526
Sydney,Ayers,F,SydneyAyers@westmont.edu,2.97,1993
Nicholas,Fuentes,M,NicholasFuentes@westmont.edu,6.40,3130
Gregory,Wilcox,M,GregoryWilcox@westmont.edu,4.70,265
Keith,Hale,M,KeithHale@westmont.edu,4.57,720
Holly,Martin,F,HollyMartin@westmont.edu,9.37,2568
Cindy,Glover,F,CindyGlover@westmont.edu,4.14,1585
Heather,Murphy,M,HeatherMurphy@westmont.edu,4.41,925
Lisa,Brock,M,LisaBrock@westmont.edu,1.10,670
Michele,Miller,M,MicheleMiller@westmont.edu,9.70,2156
Brenda,Gutierrez,F,BrendaGutierrez@westmont.edu,5.83,726
Kimberly,Sparks,F,KimberlySparks@westmont.edu,8.98,4336
Karen,Johnston,M,KarenJohnston@westmont.edu,7.92,3506
Joshua,Nelson,M,JoshuaNelson@westmont.edu,0.03,343
Dylan,Caldwell,F,DylanCaldwell@westmont.edu,1.91,4589
Anthony,Kennedy,F,AnthonyKennedy@westmont.edu,2.10,3746
James,Richards,M,JamesRichards@westmont.edu,0.05,3193
Daniel,Diaz,M,DanielDiaz@westmont.edu,8.05,3484
William,Reyes,M,WilliamReyes@westmont.edu,3.25,1769
Shane,Long,M,ShaneLong@westmont.edu,3.95,1973
Sheila,Ford,F,SheilaFord@westmont.edu,8.90,1427
Wesley,Boyd,M,WesleyBoyd@westmont.edu,9.80,3736
Patrick,Thompson,M,PatrickThompson@westmont.edu,5.00,2711
Abigail,Castro,F,AbigailCastro@westmont.edu,2.07,1779
Andrea,Moran,F,AndreaMoran@westmont.edu,1.69,2711
Jessica,Martinez,F,JessicaMartinez@westmont.edu,1.07,4974
Stephanie,Coleman,F,StephanieColeman@westmont.edu,1.72,3141
Heather,Taylor,M,HeatherTaylor@westmont.edu,3.52,2124
Sheila,Wheeler,F,SheilaWheeler@westmont.edu,5.54,2295
Yvonne,King,M,YvonneKing@westmont.edu,7.57,2568
Victoria,Sutton,M,VictoriaSutton@westmont.edu,0.15,1333
Amanda,Prince,F,AmandaPrince@westmont.edu,1.17,3200
Austin,Warner,M,AustinWarner@westmont.edu,3.90,4581
Craig,Williams,F,CraigWilliams@westmont.edu,7.60,1866
Evelyn,Campbell,M,EvelynCampbell@westmont.edu,8.70,2030
Aaron,Smith,M,AaronSmith@westmont.edu,6.90,4535
James,James,F,JamesJames@westmont.edu,7.15,3369
Mitchell,Diaz,M,MitchellDiaz@westmont.edu,7.34,3231
Samantha,Cameron,F,SamanthaCameron@westmont.edu,0.75,1230
Aaron,Harrison,F,AaronHarrison@westmont.edu,3.82,2861
Steve,Freeman,F,SteveFreeman@westmont.edu,3.65,1524
Michael,Luna,M,MichaelLuna@westmont.edu,6.39,1269
Timothy,Romero,M,TimothyRomero@westmont.edu,4.79,2419
Susan,Taylor,F,SusanTaylor@westmont.edu,7.23,3034
Katrina,Miller,M,KatrinaMiller@westmont.edu,1.36,3630
Robert,Wilcox,F,RobertWilcox@westmont.edu,6.04,2744
Laurie,Collins,M,LaurieCollins@westmont.edu,0.63,2383
Jeremy,Valdez,F,JeremyValdez@westmont.edu,9.96,698
James,Wood,F,JamesWood@westmont.edu,2.42,1880
Daniel,Webb,F,DanielWebb@westmont.edu,0.78,4361
Shannon,Hutchinson,F,ShannonHutchinson@westmont.edu,2.16,2012
Jenna,Gardner,F,JennaGardner@westmont.edu,7.99,4752
Catherine,Cook,F,CatherineCook@westmont.edu,7.87,4334
Aaron,Marshall,F,AaronMarshall@westmont.edu,7.32,3175
Stephen,Mcdonald,F,StephenMcdonald@westmont.edu,6.12,4937
Kristin,Park,F,KristinPark@westmont.edu,5.22,4889
Robert,Padilla,F,RobertPadilla@westmont.edu,8.54,4086
Wayne,Freeman,M,WayneFreeman@westmont.edu,5.29,1417
Stephanie,Austin,F,StephanieAustin@westmont.edu,2.68,1469
Amber,Garcia,M,AmberGarcia@westmont.edu,4.54,3799
Philip,Singleton,M,PhilipSingleton@westmont.edu,6.26,2062
Harold,Carroll,M,HaroldCarroll@westmont.edu,6.85,2414
Christopher,Molina,F,ChristopherMolina@westmont.edu,0.97,4845
Christian,Patterson,F,ChristianPatterson@westmont.edu,1.67,4032
Diane,Bowers,F,DianeBowers@westmont.edu,0.14,1166
Thomas,Graham,F,ThomasGraham@westmont.edu,4.89,2697
Kevin,Perkins,F,KevinPerkins@westmont.edu,5.25,266
Kathryn,Williams,M,KathrynWilliams@westmont.edu,2.47,2287
Brent,Williams,M,BrentWilliams@westmont.edu,6.36,1888
Heather,Barrett,F,HeatherBarrett@westmont.edu,8.34,2739
Kimberly,Ramos,M,KimberlyRamos@westmont.edu,4.41,2151
Emily,Molina,M,EmilyMolina@westmont.edu,8.28,2128
Lisa,Castro,M,LisaCastro@westmont.edu,1.58,1070
Joshua,Lloyd,M,JoshuaLloyd@westmont.edu,7.90,293
John,Quinn,M,JohnQuinn@westmont.edu,5.77,2711
Kelly,Jensen,M,KellyJensen@westmont.edu,3.17,4343
Sergio,Bowman,F,SergioBowman@westmont.edu,6.49,1323
Kristina,Casey,M,KristinaCasey@westmont.edu,6.25,2919
Kevin,Mcdowell,F,KevinMcdowell@westmont.edu,4.58,1374
Brandy,Howard,M,BrandyHoward@westmont.edu,8.33,3100
Albert,Solomon,M,AlbertSolomon@westmont.edu,7.56,1969
Stephanie,Kim,F,StephanieKim@westmont.edu,6.00,1214
Sara,Davis,M,SaraDavis@westmont.edu,3.24,3496
Rebecca,Norton,M,RebeccaNorton@westmont.edu,7.42,4883
Kara,Brewer,F,KaraBrewer@westmont.edu,9.09,4047
Sara,Fischer,F,SaraFischer@westmont.edu,2.86,2784
Raven,Church,M,RavenChurch@westmont.edu,9.11,791
Dillon,Young,M,DillonYoung@westmont.edu,6.34,3698
Julie,Parker,M,JulieParker@westmont.edu,6.44,3106
Amanda,King,F,AmandaKing@westmont.edu,6.59,3175
Jacob,Martin,M,JacobMartin@westmont.edu,0.74,4081
Andrew,Stewart,F,AndrewStewart@westmont.edu,7.03,1508
Sarah,Phillips,M,SarahPhillips@westmont.edu,7.08,2130
Bob,Palmer,F,BobPalmer@westmont.edu,4.61,3046
Scott,Williams,M,ScottWilliams@westmont.edu,4.89,2441
Stephanie,Marquez,F,StephanieMarquez@westmont.edu,9.23,4653
Joseph,Sims,F,JosephSims@westmont.edu,4.48,4196
Eric,Greene,F,EricGreene@westmont.edu,7.48,4910
Betty,Ford,M,BettyFord@westmont.edu,1.83,315
Anne,Adams,F,AnneAdams@westmont.edu,2.76,4566
Casey,Nelson,M,CaseyNelson@westmont.edu,4.93,2367
Julie,Lee,F,JulieLee@westmont.edu,8.45,2775
Richard,Kim,F,RichardKim@westmont.edu,0.20,1903
Edwin,Curry,F,EdwinCurry@westmont.edu,1.71,184
Linda,Hubbard,F,LindaHubbard@westmont.edu,0.24,3116
Tara,Wise,M,TaraWise@westmont.edu,6.17,3073
David,Wagner,M,DavidWagner@westmont.edu,7.13,419
Kayla,Hernandez,M,KaylaHernandez@westmont.edu,4.90,3788
Joe,Sanchez,F,JoeSanchez@westmont.edu,4.57,2968
Carlos,Conrad,F,CarlosConrad@westmont.edu,9.49,4409
Annette,Harrison,F,AnnetteHarrison@westmont.edu,3.45,1470
Stephen,Escobar,M,StephenEscobar@westmont.edu,0.36,1605
Candace,Higgins,F,CandaceHiggins@westmont.edu,0.24,1678
Isabella,Lopez,M,IsabellaLopez@westmont.edu,8.39,4740
Wesley,Rocha,M,WesleyRocha@westmont.edu,8.95,4460
Clinton,Stanton,F,ClintonStanton@westmont.edu,8.55,547
Katherine,Gutierrez,F,KatherineGutierrez@westmont.edu,0.43,4163
Jeremy,Rodgers,F,JeremyRodgers@westmont.edu,6.11,4866
Nancy,Bradshaw,M,NancyBradshaw@westmont.edu,9.33,2225
Mary,Daniel,F,MaryDaniel@westmont.edu,8.83,3412
Jessica,Hansen,M,JessicaHansen@westmont.edu,7.83,1784
William,Newton,M,WilliamNewton@westmont.edu,9.10,1859
Erika,Price,F,ErikaPrice@westmont.edu,7.43,1733
Tonya,Smith,M,TonyaSmith@westmont.edu,9.30,3665
Audrey,Torres,F,AudreyTorres@westmont.edu,3.91,4015
Kevin,Byrd,F,KevinByrd@westmont.edu,4.77,1006
Stephanie,Norris,M,StephanieNorris@westmont.edu,3.17,4086
Steven,Black,M,StevenBlack@westmont.edu,3.20,4057
Brandon,Nunez,F,BrandonNunez@westmont.edu,1.45,4866
Matthew,Cobb,M,MatthewCobb@westmont.edu,6.36,246
Brooke,Stevens,M,BrookeStevens@westmont.edu,0.73,3557
Jeffrey,Rodgers,M,JeffreyRodgers@westmont.edu,4.93,4560
Keith,Hamilton,F,KeithHamilton@westmont.edu,7.06,2828
Kelly,Hall,F,KellyHall@westmont.edu,9.34,4284
Kathleen,Fields,F,KathleenFields@westmont.edu,6.04,1359
Barry,Johnson,F,BarryJohnson@westmont.edu,8.44,748
Christina,Knight,F,ChristinaKnight@westmont.edu,6.47,2342
Jesse,Roberts,F,JesseRoberts@westmont.edu,2.57,4695
Cheryl,West,M,CherylWest@westmont.edu,1.38,2417
Alexis,Cabrera,M,AlexisCabrera@westmont.edu,7.97,24
Brandon,Rose,F,BrandonRose@westmont.edu,6.43,1659
Brandon,Vazquez,M,BrandonVazquez@westmont.edu,7.97,3600
Timothy,Wolf,F,TimothyWolf@westmont.edu,7.25,1092
Sarah,Castro,F,SarahCastro@westmont.edu,5.95,1710
April,Ramos,M,AprilRamos@westmont.edu,5.13,415
Stephanie,Buckley,F,StephanieBuckley@westmont.edu,3.39,2377
Renee,Green,M,ReneeGreen@westmont.edu,1.72,2245
Anthony,Cox,M,AnthonyCox@westmont.edu,8.19,2489
Antonio,Berry,M,AntonioBerry@westmont.edu,4.44,2625
Rebekah,Johnson,M,RebekahJohnson@westmont.edu,2.76,1824
Samantha,Ortiz,M,SamanthaOrtiz@westmont.edu,4.22,1863
Ronald,Fleming,F,RonaldFleming@westmont.edu,3.91,639
James,Francis,F,JamesFrancis@westmont.edu,5.62,3638
Shannon,Webb,M,ShannonWebb@westmont.edu,3.61,1182
Wendy,Myers,F,WendyMyers@westmont.edu,3.54,452
Kathleen,Perry,F,KathleenPerry@westmont.edu,8.31,1253
Zachary,Kirby,F,ZacharyKirby@westmont.edu,7.27,3842
Kenneth,Kim,M,KennethKim@westmont.edu,5.77,4299
Jesse,Smith,M,JesseSmith@westmont.edu,9.36,2562
Amy,Martinez,M,AmyMartinez@westmont.edu,4.11,2333
Frederick,Burns,F,FrederickBurns@westmont.edu,6.64,1588
Richard,Munoz,F,RichardMunoz@westmont.edu,4.02,1426
Christopher,Villanueva,M,ChristopherVillanueva@westmont.edu,4.32,175
Jonathon,Atkins,F,JonathonAtkins@westmont.edu,6.32,3006
Anna,Scott,F,AnnaScott@westmont.edu,6.40,894
Gary,Allen,F,GaryAllen@westmont.edu,3.91,4830
Elizabeth,Freeman,M,ElizabethFreeman@westmont.edu,5.31,710
Tammy,Miller,F,TammyMiller@westmont.edu,7.67,51
Allen,Kennedy,F,AllenKennedy@westmont.edu,1.03,1523
Mallory,Conway,F,MalloryConway@westmont.edu,4.16,4257
Andrew,Myers,F,AndrewMyers@westmont.edu,2.94,2123
Franklin,Martinez,F,FranklinMartinez@westmont.edu,7.64,3081
Jason,Elliott,F,JasonElliott@westmont.edu,7.60,3878
Jeffery,Lang,F,JefferyLang@westmont.edu,7.04,4058
Linda,Figueroa,M,LindaFigueroa@westmont.edu,3.93,2563
Gabriel,Vazquez,F,GabrielVazquez@westmont.edu,3.49,2270
Lindsay,Green,M,LindsayGreen@westmont.edu,7.36,3319
Shannon,Knight,M,ShannonKnight@westmont.edu,6.46,2804
Brian,Grimes,M,BrianGrimes@westmont.edu,8.18,219
Suzanne,Johns,M,SuzanneJohns@westmont.edu,2.15,4083
Gina,Rivas,M,GinaRivas@westmont.edu,8.34,592
Andrew,Robles,F,AndrewRobles@westmont.edu,9.99,3806
Andrea,Norris,M,AndreaNorris@westmont.edu,2.66,1643
Collin,Lynn,M,CollinLynn@westmont.edu,1.20,4783
Andrea,Sullivan,M,AndreaSullivan@westmont.edu,1.13,3452
Phillip,Scott,M,PhillipScott@westmont.edu,8.15,2422
Jonathan,Patel,M,JonathanPatel@westmont.edu,7.75,2535
David,Ellison,M,DavidEllison@westmont.edu,7.54,4207
Michael,Nelson,M,MichaelNelson@westmont.edu,0.36,2925
Stephanie,Mcpherson,F,StephanieMcpherson@westmont.edu,2.22,2290
Regina,Strong,F,ReginaStrong@westmont.edu,6.73,4964
Jeanne,Burns,M,JeanneBurns@westmont.edu,6.25,4011
Mark,Austin,F,MarkAustin@westmont.edu,7.40,4521
Emily,Park,M,EmilyPark@westmont.edu,2.95,1932
Kelly,Jackson,F,KellyJackson@westmont.edu,8.04,4704
Michael,Hutchinson,F,MichaelHutchinson@westmont.edu,5.28,2133
Tanya,Phillips,F,TanyaPhillips@westmont.edu,8.94,2777
Nicole,Black,F,NicoleBlack@westmont.edu,2.10,731
Robert,Mejia,F,RobertMejia@westmont.edu,6.56,1143
Stacey,Lynch,F,StaceyLynch@westmont.edu,3.23,3172
Cheryl,Hernandez,M,CherylHernandez@westmont.edu,9.24,3511
Christine,Jones,M,ChristineJones@westmont.edu,2.30,2398
Alyssa,Gregory,F,AlyssaGregory@westmont.edu,7.22,233
Eric,Mills,F,EricMills@westmont.edu,6.86,4930
Charles,Hardy,M,CharlesHardy@westmont.edu,9.73,4064
Andrew,Simpson,F,AndrewSimpson@westmont.edu,6.37,269
Jennifer,Powell,F,JenniferPowell@westmont.edu,6.81,3950
Johnathan,Thomas,M,JohnathanThomas@westmont.edu,0.31,1380
Jamie,Mcmillan,F,JamieMcmillan@westmont.edu,5.91,4967
Angela,Mccormick,M,AngelaMccormick@westmont.edu,1.91,1457
Sarah,Summers,F,SarahSummers@westmont.edu,3.87,2174
Robert,Oconnor,M,RobertOconnor@westmont.edu,9.63,1780
Nicole,Henson,F,NicoleHenson@westmont.edu,0.77,1316
Elizabeth,Yates,F,ElizabethYates@westmont.edu,3.04,927
Brittany,Boyer,F,BrittanyBoyer@westmont.edu,6.38,3409
Tammy,Bean,M,TammyBean@westmont.edu,2.44,4577
Barry,Hall,F,BarryHall@westmont.edu,5.10,4536
William,Fernandez,M,WilliamFernandez@westmont.edu,1.71,1643
Zoe,Patton,M,ZoePatton@westmont.edu,4.77,4244
Craig,Sherman,M,CraigSherman@westmont.edu,4.69,3751
Vanessa,Collins,M,VanessaCollins@westmont.edu,4.03,2568
Adam,Ryan,M,AdamRyan@westmont.edu,9.56,1660
Crystal,Orozco,F,CrystalOrozco@westmont.edu,7.91,4071
Jessica,Cochran,M,JessicaCochran@westmont.edu,3.50,306
Mary,Liu,M,MaryLiu@westmont.edu,5.55,2535
Tamara,Yoder,F,TamaraYoder@westmont.edu,4.74,4871
Meghan,Holland,F,MeghanHolland@westmont.edu,7.15,1899
Haley,Powell,F,HaleyPowell@westmont.edu,9.81,2006
Emily,Sanchez,F,EmilySanchez@westmont.edu,7.72,3555
Cassandra,Jackson,M,CassandraJackson@westmont.edu,0.16,2417
Justin,White,F,JustinWhite@westmont.edu,3.35,1543
Jeremy,Harrison,M,JeremyHarrison@westmont.edu,1.17,2813
David,Villegas,F,DavidVillegas@westmont.edu,5.42,3127
Donald,Johnson,M,DonaldJohnson@westmont.edu,0.69,4109
Whitney,Jordan,F,WhitneyJordan@westmont.edu,9.81,1120
Laurie,Christian,F,LaurieChristian@westmont.edu,8.21,379
Jeanette,Anderson,M,JeanetteAnderson@westmont.edu,5.84,4681
Richard,Lopez,F,RichardLopez@westmont.edu,2.99,3568
Eric,Lynn,F,EricLynn@westmont.edu,9.87,1076
Timothy,Rivera,M,TimothyRivera@westmont.edu,2.66,4059
Stephen,Burton,M,StephenBurton@westmont.edu,0.24,3120
Julie,Brown,F,JulieBrown@westmont.edu,9.90,3379
Jody,Hampton,M,JodyHampton@westmont.edu,2.76,726
Cassie,Myers,M,CassieMyers@westmont.edu,7.23,560
Bradley,Lewis,M,BradleyLewis@westmont.edu,2.58,228
Bradley,Ortiz,F,BradleyOrtiz@westmont.edu,7.35,4662
Zachary,Flores,F,ZacharyFlores@westmont.edu,3.59,989
Carlos,Christian,F,CarlosChristian@westmont.edu,7.77,2854
Andrea,Green,M,AndreaGreen@westmont.edu,8.73,1190
Shelby,Harvey,M,ShelbyHarvey@westmont.edu,7.20,2422
Mary,Rowe,F,MaryRowe@westmont.edu,5.99,4282
Heidi,Guerra,M,HeidiGuerra@westmont.edu,6.09,916
Alexis,Lane,M,AlexisLane@westmont.edu,4.18,1912
Julie,Owens,M,JulieOwens@westmont.edu,0.35,1330
Edwin,Palmer,F,EdwinPalmer@westmont.edu,4.57,1073
Tim,Marks,M,TimMarks@westmont.edu,2.84,433
Randall,Pope,F,RandallPope@westmont.edu,3.15,919
Joseph,Kramer,M,JosephKramer@westmont.edu,8.42,1312
Jessica,Barton,F,JessicaBarton@westmont.edu,9.65,4423
Maria,Allen,M,MariaAllen@westmont.edu,4.04,1307
Micheal,Lee,F,MichealLee@westmont.edu,5.41,4469
Clarence,Holt,M,ClarenceHolt@westmont.edu,4.45,1687
Kim,Martin,M,KimMartin@westmont.edu,7.21,1060
Erica,Martinez,F,EricaMartinez@westmont.edu,7.69,2713
Sherry,Murray,F,SherryMurray@westmont.edu,4.51,1963
Jennifer,Lopez,F,JenniferLopez@westmont.edu,4.95,3679
Keith,Lucas,M,KeithLucas@westmont.edu,2.85,21
Andre,Alvarez,M,AndreAlvarez@westmont.edu,8.24,1649
Jessica,Johnson,F,JessicaJohnson@westmont.edu,6.05,3915
Derek,Cole,M,DerekCole@westmont.edu,3.38,2448
Patricia,Hansen,F,PatriciaHansen@westmont.edu,5.95,4893
Patrick,Livingston,F,PatrickLivingston@westmont.edu,0.33,4978
Veronica,Buck,M,VeronicaBuck@westmont.edu,4.25,2052
Justin,Gomez,M,JustinGomez@westmont.edu,1.57,709
Peter,Johnson,F,PeterJohnson@westmont.edu,4.96,4291
Terri,Garcia,M,TerriGarcia@westmont.edu,3.85,2611
Austin,Patel,F,AustinPatel@westmont.edu,2.96,3844
Daniel,Hicks,F,DanielHicks@westmont.edu,4.81,2917
Alicia,Wade,M,AliciaWade@westmont.edu,5.18,4635
James,Hahn,M,JamesHahn@westmont.edu,9.45,3663
Adam,Santana,F,AdamSantana@westmont.edu,8.44,317
Natasha,Gomez,F,NatashaGomez@westmont.edu,9.65,3362
Katherine,Pena,F,KatherinePena@westmont.edu,8.98,2816
Sarah,Preston,F,SarahPreston@westmont.edu,0.24,3025
Stephanie,Klein,M,StephanieKlein@westmont.edu,9.46,2027
Jason,Bennett,F,JasonBennett@westmont.edu,4.81,1146
John,Owens,M,JohnOwens@westmont.edu,7.88,3984
Courtney,Davidson,F,CourtneyDavidson@westmont.edu,7.63,464
William,Bowers,F,WilliamBowers@westmont.edu,4.66,3716
Krystal,Bennett,M,KrystalBennett@westmont.edu,0.64,2109
Holly,Sanchez,M,HollySanchez@westmont.edu,3.59,4250
Sara,Church,F,SaraChurch@westmont.edu,4.74,1939
